Star1_ID,Star2_ID,AngularSeparation_rad
74376,95241,0.130681443
27072,113136,0.130705293
65378,109492,0.130898222
32607,47854,0.131165954
19343,73555,0.131206673
63125,81833,0.131286509
35904,89642,0.131308345
77070,93747,0.131365483
57632,76276,0.131677111
51624,97278,0.131976147
27366,52943,0.132043375
25606,34444,0.132056854
16083,88771,0.132066398
2021,45238,0.132573699
46701,100751,0.132855149
84380,92862,0.132896657
52727,73273,0.133032965
51576,82273,0.133172258
52419,62434,0.133174364
7588,103227,0.133299784
61084,103227,0.133660952
31685,85696,0.133808552
48319,112724,0.134180005
72220,88771,0.134221703
65109,71352,0.134258949
60823,73273,0.134333852
8102,23685,0.134431676
6537,22109,0.134580276
46701,52727,0.134707937
94141,106985,0.13497897
2021,34481,0.13499255
34481,63613,0.135080349
27321,85792,0.135192286
35037,114341,0.135192567
46733,87585,0.135225811
18724,22549,0.136253006
17702,80170,0.136363768
60260,62322,0.136478472
8886,48319,0.136479213
30277,76297,0.13657008
77070,114971,0.136604949
9640,81833,0.136638902
30438,32768,0.136761935
15900,112029,0.136924299
89937,94376,0.136955196
80170,101421,0.137268193
13268,111169,0.137616418
73807,90422,0.137700816
30343,112158,0.137849935
85696,113368,0.137889633
8832,50335,0.137977266
69673,80170,0.138025495
33977,113368,0.138041262
69996,78384,0.138125901
9884,78072,0.138201183
57363,63613,0.138988094
8068,57399,0.138998528
78384,88635,0.139233346
30343,101769,0.139335751
9598,94376,0.139407685
28360,28380,0.139695058
77634,113368,0.139696292
19343,67301,0.139815219
3419,5364,0.139930308
51576,61585,0.139968849
51232,59196,0.140114267
8068,97165,0.140253287
76297,82396,0.140297102
23416,113726,0.14039833
43109,86032,0.140477357
50099,60009,0.140557489
49841,59803,0.140664562
30438,59747,0.140805922
2072,73807,0.140839379
42536,52727,0.140904909
9640,17529,0.140973642
22109,95501,0.141069048
38827,41037,0.141129829
24674,112961,0.141302317
71865,86228,0.14149629
19780,45556,0.141637848
61359,107556,0.14181535
27321,31685,0.141948373
